scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1473,96,"Collapse (crossing) - Game Over","collapse_crossing",23,4,10,8,10,100,false,false,1262.7,86,4,5,14.03,18,0,0,"",0,5,0,0,7,4,0.947,3.79,21,false,2,0,0,0,0,1,0.500,0.000,"|repair||||||||||||||camp||||camp||||||||||||||||||camp||||||||repair||||||crossing_pass||||camp|||||||camp|||||||camp||||||||||||||repair|||||||repair;camp||||stop_cap;crossing_fail",false,false,0,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1474,155,"Sanity Depleted - Game Over","sanity",30,7,10,20,0,5300,true,false,2100.0,135,5,14,15.00,28,2600,3200,"",0,0,0,0,16,7,0.909,3.64,30,true,3,0,3,3,0,0,0.000,1.000,"||||||||||||||camp||||||camp|||camp||||||||camp|||||||||camp|||||||||camp|||||camp||crossing_pass|||||repair||||||||||||camp||||||||repair|||camp|||||||||||||crossing_pass|camp|||||||camp||repair||||repair|||||||||||camp|||||||camp|||||camp||||repair|crossing_pass|repair||repair|||camp|||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1475,161,"Sanity Depleted - Game Over","sanity",39,6,10,19,0,3300,true,false,2100.0,132,11,17,14.69,27,0,900,"",0,0,0,0,19,6,0.894,3.38,39,false,6,0,1,1,3,0,0.000,1.000,"||||||||camp|||||||camp||||||||camp||||repair|||camp|||||||||camp|||||||||||camp|||||crossing_pass|camp||||||||||||||||camp|||||||camp||||||camp||||||||||||||crossing_pass||camp||||||camp|repair||||||||||||camp|||camp||||||||camp|||||||camp|repair|||||camp||repair;detour|detour|camp|repair;detour|detour|detour|detour|repair;crossing_pass|||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1476,154,"Sanity Depleted - Game Over","sanity",40,4,10,18,0,4700,true,false,2100.0,132,8,13,15.00,34,0,1400,"",0,2,0,0,15,4,0.915,4.44,37,true,5,0,1,0,2,0,0.000,0.000,"|||||||||repair|||||||||||||camp|||||||camp||||||repair|||||||||repair||||||crossing_pass||camp|||||||||camp|||||||||||||||||camp|||||||||||||crossing_pass|camp|||||||||repair|||||camp|||||||camp||||||camp|||camp|||||||||camp||||camp|||detour|camp|detour|detour|crossing_pass|||camp||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1477,96,"Collapse (crossing) - Game Over","collapse_crossing",32,5,10,10,6,400,false,false,1245.3,86,3,6,13.99,22,2600,900,"",0,3,0,0,7,5,0.937,4.63,31,false,2,0,1,1,0,1,0.500,1.000,"|||||||repair||||||camp|||||||||||||||||camp||||camp||||||||||||||camp|repair|||crossing_pass|||||||||repair||||||repair||camp||||||||||||||||||camp|||||camp|repair|stop_cap;crossing_fail",false,false,1,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1478,157,"Sanity Depleted - Game Over","sanity",37,7,10,15,0,3000,true,false,2100.0,135,6,15,14.89,29,2600,2300,"",0,0,1,0,18,7,0.904,3.72,37,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||camp|||||||||||camp|||||||camp||||repair|||||||camp|||||camp|||||crossing_pass|||||||camp||||||||||||||camp|||||repair||||||||camp|||||camp||crossing_pass|||repair||||repair|||||||camp||||||||camp|||||||camp|||||||camp||repair||camp|||||crossing_pass||camp||repair||camp|||camp|||repair||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1479,158,"Sanity Depleted - Game Over","sanity",43,6,10,15,0,4200,true,false,2100.0,130,10,17,15.00,29,2900,4100,"",0,0,0,0,19,6,0.892,3.69,41,false,5,0,4,2,2,0,0.000,0.500,"||||||||||||||||camp||||||repair||repair||||camp||||camp|||||||||camp|||||||||||camp||crossing_pass||||||||camp||||||||||||camp|||||||||||||||||camp||||repair;detour|detour|camp|detour|detour|detour|crossing_pass||camp||||||camp||||camp||||||||camp||||camp|||||||camp||||camp||||repair||crossing_pass|camp|||repair|camp|repair||||||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1480,162,"Sanity Depleted - Game Over","sanity",46,2,10,19,0,6400,true,false,2100.0,135,9,17,14.58,33,2600,3200,"",0,0,0,0,23,2,0.894,4.10,43,false,3,0,3,3,0,0,0.000,1.000,"|||||||||||||||||camp|||repair||camp||||||camp||||||||camp||||||||camp|||||||crossing_pass||camp||||||camp|||camp||||camp|||||||||||camp||||||||||||||||camp||||crossing_pass||camp|||||||camp|||camp|||camp|||||camp|repair||||camp|||||||||||camp||||camp|||||camp|||crossing_pass||camp||||||camp||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1481,156,"Sanity Depleted - Game Over","sanity",41,5,10,17,0,8400,true,false,2100.0,136,6,13,14.79,36,2600,2300,"",0,0,1,0,16,5,0.916,4.65,37,true,3,0,2,2,0,0,0.000,1.000,"|||||||||||camp|||||||||camp||||||||camp|repair|||||camp|||||||||||||||||||crossing_pass|||||camp|||||||||||||||camp||||||repair||||||||||||||||crossing_pass||camp||||||||camp|||||camp||||||||camp|||||camp||||repair||||camp||repair|||camp|||camp|||camp|crossing_pass||||||||camp||repair|",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1482,153,"Sanity Depleted - Game Over","sanity",39,2,10,18,0,8900,true,false,2085.0,133,6,13,15.00,32,0,3200,"doe_eliminated",3,0,0,0,16,2,0.914,4.21,34,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||camp|||||||||||||||||||||repair;camp||||||||camp|||||||||||crossing_pass|camp||||||||||camp||||camp|||||||||||camp||||||||||||||||camp||crossing_pass|||||camp|||||||||camp||||||camp|||||||camp|||||||camp||||||camp||repair|||crossing_pass|||camp||||||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1483,160,"Sanity Depleted - Game Over","sanity",40,3,10,15,0,6500,true,false,2097.8,135,8,16,14.67,35,2900,1800,"",0,2,0,0,21,3,0.899,4.40,38,false,3,0,2,2,0,0,0.000,1.000,"||||||||||||||||camp||||||||||||camp|||||camp||||||||camp|||||||||camp||||crossing_pass|||camp|||||||||camp||||||||||camp||||||||||camp||||||camp|||||crossing_pass|camp|||||repair||||||camp||||||camp||repair||camp|repair|||||camp||||||camp||||||camp|||||camp||crossing_pass||||camp||||||camp|||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1484,156,"Sanity Depleted - Game Over","sanity",45,2,10,17,0,10400,true,false,2100.0,134,7,14,14.89,34,0,3200,"",0,0,0,1,18,2,0.910,4.39,44,true,3,0,3,3,0,0,0.000,1.000,"||||||||||||||||camp|||||||camp||||camp||||||||camp|||||||||||||||||camp|crossing_pass|||repair|||camp||||||||||||||||camp||||||||||camp|||||||||crossing_pass||||camp|||||||||||||||camp||||camp||||||camp||||camp|||camp||||||camp||repair||crossing_pass|camp|||||camp|||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1485,152,"Sanity Depleted - Game Over","sanity",44,10,10,18,0,3100,true,false,2100.0,135,6,10,14.89,37,0,900,"",0,0,0,0,13,10,0.934,4.90,39,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||||camp|||||||camp|||||||||||||||||||||||camp|||crossing_pass|||||||||||||||||||||||camp|||||||camp|repair||||||||repair|||crossing_pass|||||||camp|||camp|||repair|||||||||camp|repair||repair||repair|||||camp|||repair|||camp||||repair;camp||crossing_pass|||||repair|camp|||||camp|||repair",false,false,2,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1486,158,"Sanity Depleted - Game Over","sanity",45,13,10,19,0,1600,true,false,2100.0,135,8,14,14.69,36,2600,900,"",0,0,0,0,17,13,0.911,4.59,43,true,4,0,1,1,1,0,0.000,1.000,"|repair|||||repair||||||repair||camp|||||camp||||camp||||||||||||||camp||||||||||||repair|||crossing_pass|camp|||camp|||||repair||repair||camp|||||||||||||||||||||camp|||||||||camp|repair;camp||detour|detour|crossing_pass||||repair|||||camp|||||repair|||||||repair||camp||||||camp|||||repair;camp||repair||||||crossing_pass|camp|||||repair;camp|||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1487,97,"Collapse (crossing) - Game Over","collapse_crossing",25,4,10,10,9,400,false,false,1262.8,88,4,4,13.73,22,2600,0,"",0,0,0,0,6,3,0.958,4.58,24,false,2,0,0,0,0,1,0.500,0.000,"|repair|||||||||||||camp|||||||||||||||camp||||||||camp||||||||||||||crossing_pass||||||||||||||||||||||||repair||||||||camp|||||camp|||repair||camp||stop_cap;crossing_fail",false,false,2,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1488,142,"Collapse (crossing) - Game Over","collapse_crossing",35,6,10,15,7,0,false,false,1912.4,120,13,8,14.38,28,0,2700,"",0,0,0,0,14,6,0.943,3.97,32,false,5,0,3,2,2,1,0.200,0.667,"|||||||||||||||||camp|||||||camp||||||camp||||repair||||||||camp||repair|||||camp||repair|crossing_pass||||||camp|||||repair|||||||||||||||camp||||||||||||||||detour|detour|detour|detour|camp|crossing_pass|||repair|||camp||||||||||||camp||||camp||||||repair||camp||||camp|||camp||||crossing_fail",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1489,99,"Collapse (crossing) - Game Over","collapse_crossing",18,2,10,11,8,300,false,false,1272.7,87,2,9,14.30,15,0,0,"",0,0,0,0,9,2,0.908,3.06,18,false,2,0,0,0,0,1,0.500,0.000,"||||||||||||||||camp|repair||||||||camp||||||camp||||camp||repair||||||||||||camp|||||crossing_pass||camp||||||||||||camp|||||||||||camp||||||||||||||||camp||stop_cap;crossing_fail",false,false,0,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1490,158,"Sanity Depleted - Game Over","sanity",39,7,10,18,0,7800,true,false,2100.0,134,8,15,14.79,31,0,1400,"travel_ban_lite",2,0,0,0,20,7,0.904,3.95,37,false,3,0,1,1,0,0,0.000,1.000,"||||||||||||||camp||||||repair|||camp|||||||||camp||||||||||||repair||camp|||||camp||crossing_pass||||||||camp|||||repair|||||||||camp|||camp|||repair|||repair||repair;camp|||camp|||||||camp||crossing_pass||||camp|||||||||camp|||repair;camp||||||||camp|||||camp|||||||||camp|||||camp|||camp|crossing_pass||||||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1491,162,"Sanity Depleted - Game Over","sanity",44,10,10,17,0,2700,true,false,2100.0,135,10,16,14.48,30,0,2300,"",0,0,0,1,22,10,0.901,3.73,43,false,4,0,2,1,1,0,0.000,0.500,"|||||||||camp||||||||||camp|||camp||||camp|||||||camp||||||||||||||camp||||||camp||repair;crossing_pass||||||||||camp|||||repair||||||repair|camp|||||||camp||repair|||||camp|repair|||camp||||crossing_pass|||camp||||||camp|||camp|repair||||||camp|||||||||camp||repair||||||||camp|||||repair||camp||detour|crossing_pass|||camp|repair||||camp|||camp|repair|",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1492,158,"Boss Vote Failed - Game Over","boss_vote_failed",35,4,10,18,1,4100,true,false,2081.6,135,6,16,14.76,32,0,1400,"",0,0,0,0,19,4,0.898,4.08,34,false,3,0,1,1,0,0,0.000,1.000,"||||||||||||||camp|||||camp||||||camp||||||||||||camp||||camp||||||||||||camp||crossing_pass|||camp|||||||camp||||||||||||repair;camp||repair||||||||||||||repair||camp|||crossing_pass|||repair||||camp|||||||||camp||||||||||camp||||||camp|||camp||||||camp|||||camp|crossing_pass||||||||camp|||camp",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1493,155,"Sanity Depleted - Game Over","sanity",43,5,10,15,0,6200,true,false,2100.0,135,6,13,14.89,31,5800,3200,"",0,0,0,0,16,5,0.916,4.03,41,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||||camp||repair||repair|||||||||||camp||||||||||camp||||||||||camp||||crossing_pass||||||repair||||camp||||||||camp|||||||||||||||||camp||||||crossing_pass||camp||||||camp|||||||||||camp||||||camp||||camp|repair||||camp||||camp|||repair||||||crossing_pass|||camp||||camp||||||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1494,98,"Collapse (crossing) - Game Over","collapse_crossing",16,2,9,16,5,200,false,false,1275.0,86,3,8,14.33,15,0,900,"",0,2,0,0,9,2,0.918,3.09,15,false,2,0,1,1,0,1,0.500,1.000,"repair|||||||||||||||||||camp|||||||||camp|||||||camp|||||||||||camp|||camp||||crossing_pass||||||||||camp|||camp|||||||||repair||||||camp|||||||||||camp||||stop_cap;crossing_fail",false,false,0,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1495,157,"Sanity Depleted - Game Over","sanity",57,3,10,19,0,9300,true,false,2100.0,135,8,13,14.69,36,2600,3200,"",0,0,0,0,18,3,0.917,4.62,55,true,3,0,3,3,0,0,0.000,1.000,"|||||||||||||||camp||||camp||||||||||camp|||||||||camp|||||camp||||repair||||camp|||crossing_pass||||||camp||||||||camp|||||||camp|||||||camp|||||||||||||||crossing_pass|camp|||||||||camp||||||||||||||||camp||||||||camp|||||camp|||||camp|crossing_pass|||camp||||||repair;camp||repair||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1496,54,"Collapse (crossing) - Game Over","collapse_crossing",11,2,10,14,9,500,false,false,651.9,47,3,3,13.04,10,0,0,"",0,1,0,0,5,2,0.943,3.77,11,false,1,0,0,0,0,1,1.000,0.000,"||||||||||||||||camp|||camp||||repair|||||||camp||||||||||||camp|||||||repair||camp|stop_cap;crossing_fail",false,false,0,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1497,151,"Boss Vote Failed - Game Over","boss_vote_failed",38,22,10,12,1,1200,true,false,2100.0,135,6,9,14.89,32,2600,0,"",0,0,0,0,11,22,0.940,4.27,38,true,4,0,0,0,1,0,0.000,0.000,"||||repair||||||||||repair|||camp||repair||||camp||||||||||||||repair||||||repair|||repair||||detour|crossing_pass||repair|||||repair|||||camp|||||||repair|||||||repair|||repair;camp||||||repair|||camp||crossing_pass|||repair||||||||||repair||camp|||||||repair|||||||camp|||repair|||camp|repair||repair||repair||||crossing_pass|repair|||repair;camp|||camp|||camp|||repair|",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1498,158,"Sanity Depleted - Game Over","sanity",32,8,10,18,0,3500,true,false,2100.0,136,7,14,14.69,28,5200,900,"",0,0,0,0,18,8,0.911,3.57,28,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||camp|||||camp||||||camp||||||||camp||||||||||||camp|||||||||camp|||crossing_pass|||||||||||||camp|repair|||||||||||camp|||repair||||||||||||crossing_pass||camp|repair||||||camp|||camp|repair||||||repair|||||||camp|||||||||camp|||||repair|camp|repair||||camp|crossing_pass|||camp||||||camp||repair||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1499,160,"Sanity Depleted - Game Over","sanity",33,4,10,17,0,5500,true,false,2100.0,137,6,16,14.69,27,2900,2300,"doe_eliminated",1,0,0,0,19,4,0.899,3.40,32,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||||camp|||||||||||camp||||||||||camp||||||||camp||||||camp|crossing_pass|||||||||||||||camp|||||||||repair||||repair||||||||repair;camp||||camp|||crossing_pass|||camp||||||||camp||||camp|||||||camp||||||||camp||repair||||camp|||||camp||||crossing_pass|||camp|||||camp|||||camp|||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1500,158,"Victory - Boss Defeated","boss.victory",43,2,10,14,2,11500,true,true,2100.0,130,11,16,14.89,29,0,5000,"",0,0,0,0,19,2,0.898,3.69,38,true,5,0,5,3,2,0,0.000,0.600,"||||||||||||||||camp|||||||||||||||||||camp||repair|||||||||camp|||||detour|detour|detour|detour|detour|camp|crossing_pass||||camp||||camp||||camp|||camp|||||||camp||||||||||camp||||||||crossing_pass|camp|||||||camp||||||camp||||||||||camp||||||||camp|||||||camp|||repair|||crossing_pass||camp|||||camp||||||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1501,157,"Boss Vote Failed - Game Over","boss_vote_failed",41,7,10,15,1,3300,true,false,2095.8,134,7,15,14.86,33,2900,2300,"",0,0,0,0,19,7,0.904,4.23,41,true,3,0,2,2,0,0,0.000,1.000,"||||||||||||||||||camp|||camp||||||||||camp||||||||||||||||camp||||repair|camp|crossing_pass|||||||camp||||||||||repair|||||camp|||||||||||repair||||camp|||||crossing_pass||camp||||||camp||||||||repair|||||repair|camp|||||||camp|||camp|||||repair;camp|||||||camp||crossing_pass||repair;camp||||camp||||camp||||camp",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1502,159,"Victory - Boss Defeated","boss.victory",35,15,10,16,1,1000,true,true,2100.0,132,9,17,14.89,28,0,900,"",0,0,0,0,17,15,0.892,3.54,34,false,6,0,1,1,3,0,0.000,1.000,"||||||||||||||||repair|||||||||||camp||||camp||||camp||||||||||||||||camp||crossing_pass||||||repair|||camp|||||||repair||camp|||||repair|||||||repair|||||||repair;camp||repair;camp|||repair|crossing_pass|camp|repair|||repair||||||||camp|||camp|||repair||||camp||repair|||repair||||||||camp||||repair;camp||||||repair;detour|detour|detour|detour|camp|detour|detour|camp|crossing_pass|||||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1503,161,"Boss Vote Failed - Game Over","boss_vote_failed",38,5,10,16,2,4100,true,false,2099.0,137,7,16,14.58,33,0,900,"",0,0,0,0,20,5,0.900,4.12,36,false,3,0,1,1,0,0,0.000,1.000,"||||||||||||||camp||||||camp||||||||||camp|||||||||||camp|||||||||||crossing_pass||camp|||||||camp|||camp||||||repair;camp||||||camp|||||||camp|||||||||repair||||camp|||crossing_pass|||camp|||||||camp||||||camp||||||||||repair|||||||repair|camp||||||camp|||repair||camp|crossing_pass||||camp|||camp|||||||camp",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1504,161,"Boss Vote Failed - Game Over","boss_vote_failed",42,2,10,17,1,5900,true,false,2100.0,135,12,13,14.29,32,0,4100,"",0,0,0,0,21,2,0.919,4.00,41,false,4,0,4,3,1,0,0.000,0.750,"||||camp||||||||||||||camp||||camp|||||||||||||camp|||||||camp|||||||||||detour|camp|crossing_pass||||||||||camp|||||camp||||||||||||camp|||||repair|||||camp||||crossing_pass|||camp||||||camp||||||camp||||camp|||||||||||camp|||||||camp||||||camp|||||crossing_pass||camp|||repair|camp||||camp||||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1505,157,"Boss Vote Failed - Game Over","boss_vote_failed",43,8,10,16,1,3800,true,false,2100.0,135,6,15,14.89,38,2600,3200,"",0,0,0,0,18,8,0.904,4.87,41,true,3,0,3,3,0,0,0.000,1.000,"repair|||||camp|||||||||||camp||||||||||||||camp|||||||||||||||||||camp||||crossing_pass|||||repair||||camp||||camp|||||||||repair||||||camp||||||||||||||crossing_pass|camp||||camp|||repair|||camp|||||||||||camp|||camp|||||||camp|||||camp|repair||camp||||||crossing_pass||repair|camp|repair||camp|repair|||||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1506,159,"Sanity Depleted - Game Over","sanity",37,2,10,17,0,8600,true,false,2100.0,136,9,13,14.48,33,0,3200,"",0,0,0,1,19,2,0.918,4.18,35,false,3,0,3,3,0,0,0.000,1.000,"||||||||camp|||||||||||camp|||||||||||||||||||camp|repair|||||||||||crossing_pass|camp|||||||repair|||camp|||||||camp||||||||||||||||camp|||||||||camp||crossing_pass||||camp|||||||camp||||||||||camp||||||camp||||||camp|||||camp|||camp||||camp||crossing_pass|||camp||||||camp|||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1507,139,"Collapse (crossing) - Game Over","collapse_crossing",28,12,10,4,7,200,false,false,1913.5,122,9,7,14.61,25,2600,900,"",0,0,0,0,10,11,0.949,3.62,27,false,4,0,1,1,1,1,0.250,1.000,"|||||||||repair||||||camp||||||camp|||||||||||||||||||||||camp||||||crossing_pass||||camp|repair|||||||repair|||||||||||||||||||repair;camp|||||||repair||camp|||detour|detour|detour|crossing_pass|||repair||camp||repair|||||camp|||||repair|||repair|||||||camp||||repair||camp|repair|||||||stop_cap;crossing_fail",false,false,2,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1508,156,"Victory - Boss Defeated","boss.victory",44,5,10,16,1,1900,true,true,2100.0,135,9,11,14.58,35,2900,2300,"",0,0,0,0,17,5,0.929,4.52,42,true,3,0,2,2,0,0,0.000,1.000,"|||||||||||||camp||||||||||||||camp||||||||repair|||||||||||camp||||crossing_pass|||camp||||||||||||||||||||camp|||||||||||||camp||||camp||crossing_pass||repair|||||||camp|||||camp||repair|||||||camp||||||camp|repair|||repair||camp|||||camp||||||camp|crossing_pass|||||camp||||||camp|||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1509,142,"Collapse (crossing) - Game Over","collapse_crossing",45,7,10,14,8,1100,false,false,1912.7,122,10,9,14.49,30,0,900,"book_panic",1,0,0,0,16,6,0.936,4.26,44,false,3,0,1,1,0,1,0.333,1.000,"||camp||||||||||||||camp||||camp|||||||||camp||||||||||||repair;camp||||||camp|||||crossing_pass|||camp|||||||||||camp||||repair||||||||camp|||repair||||||||||||||crossing_pass||camp|||||camp|||||||||camp||||||camp||||repair||||||repair|camp||repair|||camp||||||camp|stop_cap;crossing_fail",false,false,2,1
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1510,156,"Sanity Depleted - Game Over","sanity",43,4,10,17,0,4600,true,false,2093.9,134,8,13,14.75,35,2600,3700,"",0,0,0,0,16,4,0.916,4.52,43,true,4,0,3,2,1,0,0.000,0.667,"|||||||||||||||||||||camp||||camp|||||||repair|||||||||||||camp||||||camp|crossing_pass||||||||||camp||||||repair||camp|||||||||||camp||||||||||||||crossing_pass||||camp||||||camp||||||||||repair|||||||camp||||||camp|||||||camp|||camp||detour|detour|crossing_pass|||camp|repair||camp|||||camp|",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1511,152,"Sanity Depleted - Game Over","sanity",36,7,10,18,0,5200,true,false,2100.0,133,5,13,15.22,30,2900,1400,"",0,0,0,0,15,7,0.914,3.97,36,true,3,0,1,1,0,0,0.000,1.000,"||||||||||||||||camp||||||||repair|||camp|||||||camp||||||||||||||||camp||crossing_pass|||||||camp|||||repair;camp|||||||||||camp||||||||||camp||||||||camp||crossing_pass|||||camp||||||||camp||repair|||||||||||||camp|||repair||||||camp||repair||repair||crossing_pass||camp||||||camp|||repair|",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1512,156,"Sanity Depleted - Game Over","sanity",46,7,10,19,0,3000,true,false,2100.0,135,6,14,14.89,34,0,900,"",0,0,0,0,17,7,0.910,4.39,42,true,3,0,1,1,0,0,0.000,1.000,"||||||||||||||||camp|||camp||||||||||camp||||||||camp|||||||||camp|||||repair|crossing_pass|||||camp|||repair||||||repair||||||||||||camp||||||camp|||||||||||camp|crossing_pass|||||||camp||repair|||||||||||camp||repair||||camp|||||||camp||||||camp|||||crossing_pass|camp|||||camp|||camp||repair||repair|",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1513,152,"Sanity Depleted - Game Over","sanity",43,12,10,16,0,1700,true,false,2098.4,129,12,10,14.88,35,2900,0,"",0,0,1,0,14,12,0.934,4.64,43,true,5,0,0,0,2,0,0.000,0.000,"||||||||||||||||repair||camp|||||camp||||||camp|||||||||||||repair|||||||camp|repair|detour|detour|detour|detour|detour|crossing_pass|||||repair;camp||||||||||||repair||||camp||||||||||repair|||||crossing_pass||repair|||||||||camp|||||||repair;camp|||||repair|||||||camp||||||||camp|||repair||repair;camp|crossing_pass||||||camp||repair|||camp|||camp",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1514,153,"Sanity Depleted - Game Over","sanity",39,4,10,14,0,6000,true,false,2100.0,134,6,12,15.00,30,2600,3200,"",0,0,0,0,15,4,0.921,3.95,38,true,3,0,3,3,0,0,0.000,1.000,"||||||||||||||||||||||||||||||||||||camp||||||||camp||||||crossing_pass|||||||||camp|||||||||||||camp|||camp|||||camp|||||camp|||||||||crossing_pass||camp||||||repair||||||camp|||||||||||camp|||||repair||repair;camp|||||||camp||||crossing_pass|repair|||camp|||||camp|||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1515,157,"Sanity Depleted - Game Over","sanity",43,3,10,16,0,8800,true,false,2100.0,136,8,12,14.58,35,2900,3200,"",0,0,0,0,17,3,0.923,4.49,39,true,3,0,3,3,0,0,0.000,1.000,"||||||||||||||camp||||||camp||||camp|||||||camp|||||camp|||||||||repair||||||||crossing_pass|camp||||||||camp||||||||||||||camp||||||||||||camp||||||||camp|crossing_pass|||||||camp|||||||||||||repair||camp|||||||||camp||||||||camp||||repair|crossing_pass|camp||||camp|||||||camp||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1516,158,"Sanity Depleted - Game Over","sanity",41,4,10,18,0,5600,true,false,2100.0,135,6,16,14.89,28,5500,1800,"",0,0,0,0,19,4,0.898,3.57,38,false,3,0,2,2,0,0,0.000,1.000,"||||camp|||||||||||||camp||||||camp|||||||||||||||camp||||camp||||||||||||crossing_pass|camp|||||||||camp||||camp|||||||||||camp||||||||repair|||||||repair||camp||crossing_pass||camp|||||||||||camp|||||camp||||||||camp|||repair||||camp|||||repair|camp||||camp||crossing_pass|||||camp|||||camp|||",false,false,0,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1517,155,"Sanity Depleted - Game Over","sanity",43,14,10,15,0,2800,true,false,2100.0,136,6,12,14.79,32,2600,900,"",0,0,0,0,15,14,0.922,4.16,40,true,3,0,1,1,0,0,0.000,1.000,"|||camp|||||||||||||||repair||||camp|||||||||camp||repair|||camp|||||||camp|repair|||||repair|||repair|crossing_pass|||||||||||||||||||camp|||||||camp||repair|||||||||||||camp||crossing_pass|||repair|||||camp||||||repair||||||||camp|repair|||camp|||||camp||repair||||repair||camp||||||repair;crossing_pass|camp|||||repair;camp|||||repair|",false,false,1,0
"Classic - Conservative","Classic","Conservative","CL-ORANGE02",1518,156,"Sanity Depleted - Game Over","sanity",41,4,10,16,0,5100,true,false,2100.0,131,12,12,14.69,33,5500,1400,"",0,0,0,0,17,4,0.923,4.26,39,true,5,0,1,1,2,0,0.000,1.000,"||||||||||||||||camp||||||||||camp|||||||camp|repair|||||||||camp|||||||||detour|detour|detour|crossing_pass|||||camp||||||||||repair||||||||||camp|||||||||camp||||detour|crossing_pass||||camp||||||camp||||camp||||||||||||camp||||||camp|||||||repair|camp|||camp||crossing_pass||||camp|||repair||camp||||camp||",false,false,0,0
