scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",1998,120,"Sanity Depleted - Game Over","sanity",32,14,9,16,0,1500,true,false,2100.0,99,12,8,18.92,26,0,0,"",0,0,0,0,15,14,0.933,4.37,29,true,4,0,0,0,1,0,0.000,0.000,"|||||||||||camp|repair||||||repair||||||||||||camp|||||crossing_pass|||||camp|||repair|||camp||||camp||||camp||repair||||||repair|||camp|||repair;camp|||crossing_pass||||repair|||camp||repair||||||repair;camp||||||repair;camp|||repair||camp|repair|||||||repair|detour|detour|camp|crossing_pass||||camp||repair|camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",1999,132,"Sanity Depleted - Game Over","sanity",30,10,10,18,0,500,true,false,2100.0,109,7,15,18.10,22,0,1000,"",0,1,0,0,19,10,0.885,3.36,29,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||camp||||camp||||||||repair||||camp||camp|||||camp||||crossing_pass|||||||||||camp|||||repair||camp|||repair||||||repair||||||camp|camp|crossing_pass|||||||camp||||repair;camp||||||||repair;camp|||||camp||||||camp|||repair|||camp||||crossing_pass|camp||||camp|repair||camp|repair|||camp||repair|",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2000,121,"Boss Vote Failed - Game Over","boss_vote_failed",40,18,10,18,2,400,true,false,2100.0,101,11,8,18.75,30,0,0,"",0,6,0,0,16,18,0.933,5.00,35,true,3,0,0,0,0,0,0.000,0.000,"||repair||||repair||repair|||||||camp||||||||repair;camp|||||||||||repair||camp||repair;crossing_pass||||camp|||camp|||||repair||||||camp||repair||repair;camp|||||repair;camp||||||repair;camp|||crossing_pass|camp||||repair|||camp|||||||repair||||camp||repair||camp|repair||||||camp||||repair|crossing_pass|repair||||camp|||repair;camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2001,123,"Victory - Boss Defeated","boss.victory",31,7,10,18,2,1400,true,true,2100.0,103,9,10,18.75,24,0,0,"",0,1,0,0,16,7,0.918,3.93,28,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||||||||||camp|||camp||||||||||||camp|crossing_pass||camp|||||||||camp|||||||||||camp|repair|||||||||camp||repair||crossing_pass|||repair|camp|||||||||repair;camp|||repair;camp|||||camp||||camp|||||camp|||||||camp|||crossing_pass||||repair;camp|||camp|repair|",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2002,119,"Sanity Depleted - Game Over","sanity",31,16,10,12,0,100,true,false,2100.0,97,15,6,18.75,24,0,0,"",0,0,0,0,13,16,0.949,4.07,30,true,5,0,0,0,2,0,0.000,0.000,"|||repair|||camp||||||||||||||||repair|||||camp||||||||crossing_pass|||||repair;camp|||repair||repair;camp|||||repair||||||repair;camp||||||||||detour|detour|detour|camp|crossing_pass||||camp|||repair|camp||repair||repair;camp||camp|||repair||||camp|repair||repair||||||repair||camp||||detour|detour|crossing_pass|repair||||camp||repair||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2003,122,"Sanity Depleted - Game Over","sanity",34,9,10,11,0,500,true,false,2091.7,103,10,8,18.51,29,0,0,"",0,0,0,0,13,9,0.934,4.79,34,true,4,0,0,0,1,0,0.000,0.000,"|||||||||||camp||||repair||||||||||||||||||||crossing_pass|||camp||||||camp||||||||||camp|repair||||camp|||||||||||camp||detour|detour|crossing_pass|||camp||repair|||repair;camp|||repair|||||camp||||camp|||repair|||repair||||||camp||||repair;crossing_pass|||||camp||||camp|repair",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2004,127,"Boss Vote Failed - Game Over","boss_vote_failed",28,7,10,19,1,300,true,false,2100.0,105,10,11,18.26,25,0,0,"",0,0,0,0,15,7,0.913,3.97,28,true,4,0,0,0,1,0,0.000,0.000,"|||||||||camp||||||camp|||||||||||camp|||||||||||||detour|detour|detour|crossing_pass|camp||||||repair;camp||||camp|repair||||||camp||||repair|||||||||crossing_pass|||repair||camp|||||repair;camp|||||||||camp|||||camp|||repair|||||||camp||||||camp|crossing_pass|repair||||||camp|||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2005,121,"Sanity Depleted - Game Over","sanity",36,8,10,13,0,1400,true,false,2100.0,102,9,9,18.92,28,0,0,"",0,0,0,0,13,8,0.925,4.67,34,true,4,0,0,0,1,0,0.000,0.000,"|||repair|||||||||||camp|||||||||||||||||||crossing_pass||||||||||camp||||||||||repair|||||||||||camp||crossing_pass||||camp|||camp|||repair|||||camp||||camp||repair|||camp||||camp|repair|||||camp|repair|||||detour|detour|camp|crossing_pass|||||camp||repair|camp||repair",false,false,2,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2006,129,"Sanity Depleted - Game Over","sanity",28,9,10,16,0,2900,true,false,2100.0,106,7,15,18.58,23,0,0,"",0,0,0,0,18,9,0.883,3.59,24,true,4,0,0,0,1,0,0.000,0.000,"||||||||camp||||||||camp|repair|||||||camp|||||||||||camp||detour|camp|crossing_pass||||||||||||||||repair|||repair;camp|||||camp|||||||repair||camp|repair;camp|crossing_pass|||||repair;camp||||repair||||repair;camp||||||camp||||||camp||||||camp|||||||camp||crossing_pass||camp||repair||camp|||||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2007,114,"Collapse (crossing) - Game Over","collapse_crossing",27,8,7,20,5,300,false,false,1947.1,96,9,8,18.54,22,0,0,"",0,0,0,0,13,8,0.929,3.89,25,false,4,0,0,0,1,1,0.250,0.000,"||||||||repair||||camp||||||||repair|||camp|||camp||repair||camp|||camp||||||||crossing_pass|repair;camp|||||||||||||||||camp|repair||||||camp||||||||crossing_pass||||camp||repair|||camp|||||repair|||||||camp|||camp|repair||||||||camp||||detour|stop_cap;crossing_fail",false,false,0,1
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2008,110,"Collapse (crossing) - Game Over","collapse_crossing",38,10,9,8,8,300,false,false,1957.2,94,9,6,19.00,30,0,0,"",0,0,0,0,10,10,0.945,5.50,35,false,4,0,0,0,1,1,0.250,0.000,"repair||||||||||||||||repair;camp||||||||||||||||camp|crossing_pass||||||||||camp||||||||||||repair||||||||||||crossing_pass||||camp|||camp|repair||repair;camp||camp|||||repair|||camp|repair||repair|||||camp|||||||repair|||repair;detour|detour|camp|crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2009,75,"Collapse (crossing) - Game Over","collapse_crossing",15,5,9,14,3,300,false,false,1377.4,56,16,2,19.13,14,0,0,"",0,0,0,1,5,5,0.973,3.78,13,false,6,0,0,0,4,1,0.167,0.000,"|||||||||||||||camp||||||||||||||||repair||||camp|detour|detour|detour|detour|detour|detour|crossing_pass||||||||camp|||camp||repair||repair||||repair|||||repair;camp||detour|detour|detour|detour|detour|stop_cap;crossing_fail",false,false,0,1
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2010,73,"Collapse (crossing) - Game Over","collapse_crossing",24,3,10,9,4,200,false,false,1252.2,63,5,4,18.41,16,0,0,"",0,0,0,0,7,3,0.944,4.44,24,false,2,0,0,0,0,1,0.500,0.000,"||||||||||camp||||camp||||||camp||||||||||||||camp||||crossing_pass|||||||||||camp||||||camp|||||||repair|||repair||repair;camp||||stop_cap;crossing_fail",false,false,0,1
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2011,126,"Sanity Depleted - Game Over","sanity",33,5,10,15,0,2000,true,false,2092.8,104,13,8,17.89,25,0,1500,"",0,6,0,0,16,5,0.936,4.00,33,true,4,0,1,1,1,0,0.000,1.000,"||||||||||||camp||||||||||||camp||||||camp|||||||||crossing_pass|camp|||||camp|||||||repair||camp||repair|||||||||||||camp|||||detour|detour|crossing_pass|camp|||||||camp|||||camp||||||camp||||||||camp|||||camp|repair||camp||repair|crossing_pass||||camp|repair||||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2012,114,"Collapse (crossing) - Game Over","collapse_crossing",26,9,8,11,3,0,false,false,1937.4,95,10,8,18.45,21,0,0,"",0,0,0,0,11,9,0.929,3.72,24,false,5,0,0,0,2,1,0.200,0.000,"||||||||repair||||camp||||camp|||||||||||||camp|camp|repair||||||||detour|detour|detour|crossing_pass|camp|||||||||||||||camp||||||camp||||||repair|||||camp|repair;crossing_pass||repair|||repair|||repair||||||||camp||||||camp|||||camp|repair|||repair||||detour|stop_cap;crossing_fail",false,false,0,1
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2013,120,"Sanity Depleted - Game Over","sanity",28,4,10,18,0,2100,true,false,2090.7,104,8,7,18.67,26,0,0,"",0,0,0,1,11,4,0.941,4.37,27,true,4,0,0,0,1,0,0.000,0.000,"||||||||||camp|||||||||||||||||||||||camp||detour|crossing_pass|||||||||||camp|||||repair||||||||||camp|||camp|||||crossing_pass|||repair|||||camp|||||||||camp|||||repair|camp|||||||||camp|||repair||crossing_pass||||camp||||||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2014,126,"Boss Vote Failed - Game Over","boss_vote_failed",38,6,10,18,1,1800,true,false,2100.0,103,10,12,18.58,30,0,0,"",0,0,0,0,19,6,0.904,4.80,35,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||camp|||||camp||||||||||||repair|||||repair||crossing_pass|||camp|camp||||camp|||||||camp|||||||||||||||camp||repair||camp|||crossing_pass|||||camp||repair|||||||||camp|repair;camp|||camp||||camp|||||camp|||||camp|||crossing_pass|repair||camp|||camp|||camp||||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2015,126,"Sanity Depleted - Game Over","sanity",37,17,10,12,0,300,true,false,2100.0,102,12,11,18.42,31,0,0,"",0,0,0,0,18,17,0.912,4.96,34,true,4,0,0,0,1,0,0.000,0.000,"|||||||||camp|||repair||repair||||||camp||||||||repair|camp|repair;camp|||repair|||repair;camp|||camp|||crossing_pass||||||||||camp|camp|||||||camp||repair||||||camp||||||||repair|detour|detour|crossing_pass|||repair|||camp|repair||||repair|||camp||repair||camp|||||repair||repair;camp|||camp|||||repair;camp|crossing_pass|||||repair||camp|repair||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2016,37,"Collapse (crossing) - Game Over","collapse_crossing",13,2,10,9,6,200,false,false,662.8,33,1,2,19.49,10,0,0,"doe_eliminated",1,0,0,0,2,2,0.944,5.56,13,false,1,0,0,0,0,1,1.000,0.000,"|||||||repair||camp||||||||||||||||repair;camp||||||||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2017,123,"Sanity Depleted - Game Over","sanity",30,15,10,12,0,300,true,false,2092.8,105,5,12,19.03,24,0,1000,"",0,0,1,0,14,15,0.902,3.93,29,true,3,0,1,1,0,0,0.000,1.000,"|||||repair||||||||||camp|||||||||||||repair|||||camp|repair||crossing_pass||||camp||||||||repair|||||||camp||repair;camp||||||||repair|||repair;camp|||crossing_pass|||||camp||||||camp|||||camp|||||repair;camp|||repair||||||repair||repair;camp|||repair|||repair;camp|camp|repair;crossing_pass||repair||||camp||||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2018,125,"Sanity Depleted - Game Over","sanity",39,3,10,17,0,200,true,false,2100.0,106,9,9,18.26,28,0,0,"",0,0,0,0,15,3,0.927,4.52,34,true,3,0,0,0,0,0,0.000,0.000,"||||||||||camp|||||||||||||||||camp||||||repair|||crossing_pass|camp||||||||camp|||||||||camp||||||||||camp||||||||camp|crossing_pass|||||camp||||||camp||||||||camp||||camp||||||camp|||||repair||||repair;crossing_pass||camp||||camp|||camp|||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2019,124,"Sanity Depleted - Game Over","sanity",36,12,10,10,0,400,true,false,2100.0,106,8,9,18.42,28,0,1000,"",0,3,0,0,14,12,0.927,4.55,33,true,3,0,1,1,0,0,0.000,1.000,"|||||||||||||||camp|repair|||camp|||||||||||||||||camp|||crossing_pass|||||||repair||repair;camp||||camp|||camp|||||||||||repair;camp||||||||camp|repair;crossing_pass||||||||||||camp||repair|||repair||repair;camp|||repair;camp|||||||||camp||||camp|crossing_pass|repair||repair|||||camp|repair||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2020,122,"Sanity Depleted - Game Over","sanity",33,12,10,18,0,1200,true,false,2100.0,96,16,9,18.75,27,0,0,"",0,6,0,0,16,12,0.926,4.46,29,true,5,0,0,0,2,0,0.000,0.000,"||||||||||||||||camp|||||camp||||repair||||||camp||||||crossing_pass|||||||camp||repair||||camp|||||camp|repair;camp|||camp|||repair|||||||||crossing_pass|repair||repair|camp|||camp|||||||camp||||repair|||camp|repair||||repair||||repair||||camp|||repair;detour|detour|detour|camp|repair;camp|detour|detour|detour|camp|crossing_pass|||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2021,118,"Sanity Depleted - Game Over","sanity",40,4,10,16,0,3700,true,false,2100.0,98,13,6,18.92,30,0,1500,"",0,0,1,0,13,4,0.949,5.13,38,true,4,0,1,1,1,0,0.000,1.000,"||||||||||camp|||||||||||||||||||||camp||||crossing_pass|||||||camp||||||repair||||||||||||||||camp|repair|detour|detour|detour|camp|crossing_pass|||repair||camp||||||camp|||||||camp||||camp||||camp|||repair|||camp|||crossing_pass||camp|||||||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2022,41,"Collapse (crossing) - Game Over","collapse_crossing",8,1,10,11,6,200,false,false,661.4,36,2,2,17.41,8,0,0,"war_dept_reorg",1,0,0,1,3,1,0.950,4.00,7,false,1,0,0,0,0,1,1.000,0.000,"|||||||||||camp||||||||||||camp||||||||repair|||||||camp|stop_cap;crossing_fail",false,false,0,1
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2023,106,"Collapse (crossing) - Game Over","collapse_crossing",30,6,10,16,6,0,false,false,1911.4,93,7,5,19.11,22,0,0,"",0,0,0,0,9,6,0.952,4.19,26,false,3,0,0,0,0,1,0.333,0.000,"||||||camp|||||||||||||||||||camp||||||camp|||||crossing_pass||||camp|||||||||repair|||||||||||||||||crossing_pass||||camp||||repair|||||||||repair|camp||||repair|||camp|repair|||||camp|||repair||camp||stop_cap;crossing_fail",false,false,0,1
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2024,125,"Sanity Depleted - Game Over","sanity",31,8,10,12,0,1000,true,false,2100.0,104,9,11,18.58,26,0,1500,"tariff_tsunami",1,0,0,0,15,8,0.911,4.19,31,true,4,0,1,1,1,0,0.000,1.000,"||||||||||camp||||||||camp||repair|||||||||||||||||crossing_pass|||||||||repair||||camp|||repair|||camp|||camp|||||camp|||||||||camp|crossing_pass|||repair||camp|||||camp|||repair|||repair|||camp|||||||camp|repair|||camp||||||detour|detour|camp|crossing_pass||||||camp|repair||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2025,127,"Sanity Depleted - Game Over","sanity",20,9,10,15,0,300,true,false,2100.0,104,10,12,18.42,18,0,0,"",0,0,0,0,16,9,0.905,2.86,18,true,5,0,0,0,2,0,0.000,0.000,"||||||||||||camp|||repair||||||||camp|||||camp|camp||||||||repair||crossing_pass||camp|repair|||||||||||||||||repair;camp||||||camp|||||||crossing_pass||||camp||||||camp||||||||camp|repair|||||camp||repair||||camp||||||camp||||detour|detour|detour|camp|crossing_pass|repair||camp|repair||repair|camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2026,71,"Collapse (crossing) - Game Over","collapse_crossing",25,1,10,9,4,200,false,false,1256.2,63,4,3,18.75,15,0,0,"",0,0,0,1,5,1,0.957,4.29,23,false,2,0,0,0,0,1,0.500,0.000,"||||||camp|||||||||||||||||||||||camp||||||crossing_pass|camp|||||||||||||repair||||||||camp||||||||||camp||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2027,121,"Sanity Depleted - Game Over","sanity",29,8,10,17,0,2000,true,false,2100.0,103,9,8,18.75,20,0,0,"",0,0,0,0,13,8,0.933,3.33,27,true,4,0,0,0,1,0,0.000,0.000,"||||||||||||||||||camp|||camp||||||repair||||||||crossing_pass||repair;camp||||||||camp||||repair|||camp|||||||||||||||||detour|crossing_pass|repair|||camp||repair|||||||||camp||repair|||camp||||||||camp|||||camp|||crossing_pass|repair||camp|repair|||||camp|||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2028,70,"Collapse (crossing) - Game Over","collapse_crossing",23,1,9,12,3,200,false,false,1255.3,63,5,1,18.46,14,0,0,"",0,0,0,0,4,1,0.986,4.06,23,false,2,0,0,0,0,1,0.500,0.000,"||||||||||camp|||||||||||||||||||||||camp||crossing_pass|repair|camp||||||||||||||||||||camp|||||||||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2029,121,"Sanity Depleted - Game Over","sanity",26,9,10,18,0,400,true,false,2100.0,102,11,7,18.58,23,0,0,"",0,0,0,0,14,9,0.942,3.83,24,true,4,0,0,0,1,0,0.000,0.000,"||||||camp||||||||camp||||||||||||||||repair|||repair||camp||camp|crossing_pass||||||||camp|||||||repair|||||||||||||||camp||repair;crossing_pass|||||||camp||||camp|||repair||||camp||||repair|camp||||repair|||||||camp||||repair;detour|crossing_pass|||camp|repair;camp||||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2030,126,"Sanity Depleted - Game Over","sanity",39,10,10,18,0,3300,true,false,2100.0,102,13,10,18.26,25,0,0,"",0,0,0,0,16,10,0.920,4.00,38,true,5,0,0,0,2,0,0.000,0.000,"||||||||||camp|repair|||||||||||||||camp|||||||camp||||detour|detour|detour|detour|repair;crossing_pass||camp||||||||||||||camp|repair||||camp||repair||||||||crossing_pass||||camp|||||repair|camp|||||repair|camp||||camp|||||camp|||camp||repair||camp|||||camp||repair|||camp|crossing_pass||repair|||||camp|repair|",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2031,123,"Sanity Depleted - Game Over","sanity",35,5,10,15,0,3800,true,false,2100.0,103,10,9,18.58,29,0,0,"travel_ban_lite",3,0,1,0,15,5,0.926,4.75,32,true,4,0,0,0,1,0,0.000,0.000,"||||||camp|||||||||camp||||||||||||||||||||camp||detour|crossing_pass||||||||||repair;camp||||||||||||repair|||||||camp|crossing_pass||||camp|repair|||||camp|||||camp||||||||camp||||camp||||repair||camp||||camp|||crossing_pass||camp|||camp||||||repair;camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2032,123,"Sanity Depleted - Game Over","sanity",25,4,10,15,0,1800,true,false,2100.0,106,6,10,18.75,18,0,1500,"",0,6,0,0,13,4,0.918,2.95,24,true,3,0,1,1,0,0,0.000,1.000,"|||||||camp|||||||||||||||||||||camp||||camp||||||crossing_pass|||||||||||||||||camp||||||||||||repair|crossing_pass|||camp|||||||camp||||||||||camp|||||camp|||||||camp|||repair|camp||||repair|crossing_pass||camp||||camp|||repair||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2033,125,"Victory - Boss Defeated","boss.victory",32,4,10,18,1,4700,true,true,2100.0,103,11,10,18.42,25,0,0,"",0,0,0,0,16,4,0.919,4.03,31,true,4,0,0,0,1,0,0.000,0.000,"|||||camp||||||||||||||||||||||||repair||||detour|detour|crossing_pass||||camp||||||camp|camp|||||||||||||||||||||||camp|crossing_pass|||repair|camp||||||||camp|||camp||repair||||camp|||||camp|||camp|||||camp|||camp|||crossing_pass|repair||camp||||camp||||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2034,129,"Sanity Depleted - Game Over","sanity",35,12,9,16,0,1500,true,false,2100.0,107,6,15,18.58,24,0,0,"",0,5,0,0,18,12,0.883,3.75,31,true,3,0,0,0,0,0,0.000,0.000,"||||camp|||||||||||||||camp|||||||||||||repair|||crossing_pass|camp|||||||camp||repair|||camp||||repair;camp|||||||||camp||repair||||||||repair;crossing_pass||camp|repair|||||camp|repair;camp||||||||||||camp||repair|||camp||repair||||||camp|repair;camp|||||||camp|crossing_pass||||||camp||repair|camp||repair|camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2035,122,"Victory - Boss Defeated","boss.victory",28,6,10,18,1,1200,true,true,2100.0,104,9,8,18.58,22,0,0,"",0,5,0,0,14,6,0.934,3.64,26,true,3,0,0,0,0,0,0.000,0.000,"|||||||||||||camp||||||||||||||||||||repair|crossing_pass||camp|camp|||||||||||camp|||||||||repair||||||||camp|||crossing_pass|||||camp|repair||||||||camp||||||||camp|||||camp|||camp|||||camp||repair|||crossing_pass||camp||repair||camp|repair||||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2036,130,"Sanity Depleted - Game Over","sanity",33,7,10,18,0,1500,true,false,2100.0,107,7,15,18.42,27,0,0,"",0,0,0,1,17,7,0.884,4.19,32,true,4,0,0,0,1,0,0.000,0.000,"||||||||||||camp|||||camp||||||||||||||camp|||||camp|||crossing_pass|||||||camp|||||||repair||repair|||camp||repair;camp|||repair||||||||||detour|detour|crossing_pass|||camp||||||||camp|||||camp||repair|||||camp|||||camp|||||||camp||||repair;camp||crossing_pass||repair|||camp|||camp|||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2037,118,"Sanity Depleted - Game Over","sanity",32,14,10,11,0,200,true,false,2100.0,103,8,6,18.92,24,0,0,"",0,0,0,0,11,14,0.949,4.10,27,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||repair||camp|repair||||repair|||repair;camp||||||||camp||||||||crossing_pass||camp|||repair|||||repair;camp||||repair|||||||camp|||||repair|||||repair;crossing_pass|||||||||||||||camp|||camp||repair||camp|||repair||||||repair|||||repair;crossing_pass|camp||||||repair||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2038,127,"Sanity Depleted - Game Over","sanity",33,18,10,14,0,200,true,false,2100.0,106,8,12,18.42,25,0,0,"",0,3,0,2,17,18,0.905,3.97,32,true,3,0,0,0,0,0,0.000,0.000,"||||||||||||||camp||||camp|||repair|||||||||||camp||||||repair;camp|crossing_pass|||||||||camp||||||repair||repair|||camp||camp|repair|||repair||||||repair;crossing_pass||camp||repair;camp||||repair|||camp|||repair|||repair;camp|camp|repair||||repair|||camp||||repair||camp|repair||repair|||camp||||repair|crossing_pass|||||camp|repair||camp|||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2039,37,"Collapse (crossing) - Game Over","collapse_crossing",11,1,10,12,7,200,false,false,655.8,33,2,1,18.74,10,0,0,"",0,0,0,0,2,1,0.972,5.56,10,false,1,0,0,0,0,1,1.000,0.000,"|repair||||||||||||||||camp||||camp||||||||||||||crossing_fail",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2040,122,"Sanity Depleted - Game Over","sanity",37,9,10,14,0,900,true,false,2100.0,104,12,5,18.10,29,0,0,"",0,7,0,0,14,9,0.959,4.79,35,true,3,0,0,0,0,0,0.000,0.000,"|||||||camp||||||||||||||camp|||repair|||||||||||crossing_pass|repair|||camp||||||||||camp||||||||||camp|||camp|||||repair|||||crossing_pass|camp|||repair||||||camp||repair||||repair|||camp||||camp|||||||camp|repair||||||camp|crossing_pass|||camp||repair||repair|camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2041,120,"Sanity Depleted - Game Over","sanity",38,16,10,12,0,700,true,false,2091.0,101,11,7,18.67,26,0,0,"",0,0,0,0,15,16,0.941,4.37,36,true,3,0,0,0,0,0,0.000,0.000,"|||repair|||||camp|||||repair||||repair;camp|||||||||||||||camp||||camp|crossing_pass||||||repair||||||||||repair||repair;camp||||camp|repair|||||||||crossing_pass||repair;camp||||||camp|repair|camp|||||||||repair|camp||repair|||||camp|repair||camp||||repair||||camp|crossing_pass|||camp|repair||repair|||camp|repair",false,false,1,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2042,123,"Sanity Depleted - Game Over","sanity",30,11,10,10,0,0,true,false,2100.0,104,8,10,18.75,23,0,0,"",0,0,0,0,15,11,0.918,3.77,23,true,3,0,0,0,0,0,0.000,0.000,"|||||||camp|||camp|||||||||||||||||||camp|||||camp|||crossing_pass||||||||||||repair||camp|repair||||camp|||||||repair;camp||repair||||||crossing_pass|||||camp|repair||||repair|||camp|||||repair||camp|||camp||repair|camp||repair||||camp||||repair||crossing_pass||||camp|||repair||||camp|",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2043,120,"Sanity Depleted - Game Over","sanity",34,12,10,10,0,200,true,false,2092.6,103,9,7,18.68,26,0,0,"",0,0,1,0,12,12,0.941,4.37,32,true,4,0,0,0,1,0,0.000,0.000,"|||||||||||||||repair||camp|||||||||||||||||repair|detour|crossing_pass||camp|||||||||||camp||||camp||camp|||||||||repair||||||repair;crossing_pass|||camp|||||||camp||||||||repair;camp|||repair|||camp|||||repair||repair;camp||repair;camp||repair||crossing_pass|||repair|||||camp|repair||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2044,126,"Sanity Depleted - Game Over","sanity",37,4,10,18,0,3800,true,false,2100.0,105,8,12,18.58,27,0,1000,"",0,6,0,0,17,4,0.904,4.32,36,true,3,0,1,1,0,0,0.000,1.000,"||||||||camp||||camp||||camp||||||||||||||camp|||||||crossing_pass||||||||||repair|camp||||||repair|camp||||repair|||||camp|||||camp|||repair;crossing_pass||||||||camp||||||||||camp|||camp||||camp||||||camp||||camp||||crossing_pass|||camp|||||camp|||camp||",false,false,0,0
"Classic - Aggressive","Classic","Aggressive","CL-ORANGE03",2045,124,"Sanity Depleted - Game Over","sanity",41,13,10,18,0,300,true,false,2100.0,103,11,9,18.42,29,0,1000,"",0,1,0,1,17,13,0.927,4.72,37,true,3,0,1,1,0,0,0.000,1.000,"|||||||camp||||camp|||||||||repair|||||||||repair|||||camp|||repair;camp|crossing_pass||||||repair;camp|||||||camp||||||||||||camp|repair||repair|||camp|repair|||repair;crossing_pass|||repair;camp|||camp||||||repair||camp||camp|||||camp||repair||||repair||||||camp||||crossing_pass|||camp||repair|||camp|||camp|",false,false,0,0
